electrolyte_type,electrolyte_thickness_um,c_rate,temperature_c,pressure_mpa,cycle_number,capacity_retention,interfacial_resistance_ohm
Polymer,66.28874888548881,2.956127541729446,50.7398086329988,6.296074485192143,278,63.47782071943902,450.0
Sulfide,122.55881518556271,2.6457145503698616,54.40889551891913,7.035019257220915,516,62.44288499141581,450.0
Sulfide,50.37975834729727,2.6958080546172667,22.240537003045038,2.6055355918921266,904,56.724816813603276,450.0
Sulfide,103.09623782069478,2.0118091574475288,38.718486211950705,8.11483468305835,1806,56.80385012079756,361.15858571507516
Sulfide,50.638729494865046,1.0998820930981559,48.41824963463002,9.508212935776006,1236,58.50406863696216,371.33087976089206
Sulfide,112.77583680458,2.6915810823623945,24.441471495980437,4.705869220281366,1240,60.92443105919046,322.04621317578057
Sulfide,133.57814449289734,0.9453990916384577,30.45038683681366,7.040565112787786,270,90.43600979450486,59.421637300305726
Polymer,36.484233886478805,1.7318634756923883,36.1987101342857,7.396556467324505,476,64.4044316847312,274.20077479432126
Sulfide,132.65743951741547,0.38921981979725895,16.743742320402383,6.656250720462655,1552,65.20372982158472,188.20413156232135
Oxide,97.16478307385873,2.7736713273849753,11.299114686289016,5.516439572453492,928,64.98090146324793,400.09109790495205
Sulfide,36.52436381271312,0.5082343275365186,17.640290465914163,8.828314750290625,64,95.32114255393422,32.820970959022766
Sulfide,75.58044119676256,0.752200736618181,41.34268106267667,4.544374421762055,1775,61.722375150352185,207.77238831155873
Polymer,40.911838153062725,1.7185890585718235,13.680913076684083,0.7049192692173754,460,55.93260560633045,450.0
Polymer,111.04522555265403,2.3158697006176463,19.484818242506414,8.461108119550387,1040,54.73942261859612,409.7055389122972
Oxide,118.65285747433346,1.896118787215267,26.892694284765184,6.772414595933852,564,84.51795678502023,127.07125771651398
Oxide,33.75354763546386,0.7731883471204528,13.893503215318317,8.5076604023465,1043,68.4909609205318,231.19513140019032
Polymer,85.79818085030377,0.10273482332972197,19.58496355808172,1.4716196802024737,1349,55.38487078642439,450.0
Polymer,125.90125728336923,2.2957366828915737,55.563489449175556,0.40445411104619167,908,54.58069927243924,450.0
Sulfide,141.70119540162955,2.9571012451421717,10.964956611349239,9.350307949786764,93,84.82536866528092,196.34571246439398
Polymer,86.7573226764301,2.448748048887662,42.67159620871811,1.5625102279206855,773,55.543308477986535,450.0
Oxide,143.53629906948294,1.4345991926541846,29.220446545759245,8.115558087497472,810,78.61384705852471,144.3019778962703
Sulfide,89.63956615928387,2.720925058057409,43.63243697161856,8.249778427588295,1041,57.14611816536455,450.0
Oxide,71.24476429798804,1.288558252043215,39.43458601817023,7.1161814854351295,1647,65.57497583572474,234.4096063535065
Sulfide,130.2664067118764,1.6223088443060558,21.174937717732213,1.3994958898194225,840,58.61061485227713,450.0
Polymer,84.08775235955157,1.4836763254474814,52.36047437866943,6.707246383151995,1896,55.00354317642019,450.0
Oxide,81.347326373388,1.3981092307300225,34.597019130467835,8.90195717493597,488,83.37056958490524,124.49451306297428
Sulfide,83.74062362327768,2.3480532309523268,51.12680094567359,4.312763283528744,1118,58.022550964632075,450.0
Sulfide,130.0820502430669,1.627629831081527,30.30062680941096,4.193816858348129,1034,70.54262741665374,179.63747352146024
Polymer,128.1524004194468,1.0184796538731267,59.23427769576195,4.484297264836249,1748,55.168937416176064,450.0
Polymer,72.45759901722747,0.8486586862095871,48.52446792506481,0.9144917176944437,749,55.033785871533354,450.0
Polymer,63.32898178316825,0.20946721920555683,58.29751025562867,8.931053133396738,1790,54.71183777410494,444.1567331069924
Oxide,83.9506431250868,1.7912659694608335,35.716323945492945,8.704910353407053,528,80.27166165726574,159.10969620932988
Sulfide,94.46042626582417,0.7668881046629992,33.684556614535026,9.979302285723834,1513,59.984860880064,230.3871164799202
Polymer,50.9838373816396,0.529588373847511,47.772690466262894,5.893313100834293,1168,59.32830734561046,288.7359588202459
Oxide,123.21416101302678,1.9961068951002652,54.014563150671506,7.536797200868719,554,72.02015554574882,328.34418086925916
Oxide,83.24275954521497,2.0755068476824916,58.2072897932779,2.1064518724423165,515,62.63529435520953,450.0
Oxide,63.425921294594744,2.2812491875472314,26.227595301624987,6.708535300419278,1943,61.13276504179997,303.40652763258936
Polymer,33.88672908531878,1.5603729993819153,49.93522869213194,6.5323552026981675,1494,54.476408610941476,442.15500050557347
Polymer,51.0498708524689,2.692758355091271,20.532279881776837,9.021966484831964,377,61.31725275948308,418.9354072375206
Sulfide,143.40655232827788,2.8153939848548606,37.27871733727226,8.324847956106833,1692,55.42165972257566,430.9059615010993
Sulfide,59.66295928653846,2.441375725398219,18.99240742045996,9.390817979915855,1518,55.425202651849766,420.47497447244046
Polymer,41.95170761771459,1.943221097823743,27.36986808751694,8.701451379745913,1709,55.69893125323538,383.9434562240791
Oxide,79.88746291514911,0.9807907654144471,56.56791836032296,8.700069559498635,484,77.17232865090816,244.02847062528193
Oxide,59.92140663683233,2.9505402726986416,17.304534988654304,0.7308609342183109,452,63.071782337038144,450.0
Oxide,24.57070253525524,0.8949948848566212,41.620044756759825,8.475023331689963,1560,62.8827931198692,251.3438031221625
Sulfide,62.008878246324244,0.68770507377225,39.647713646370164,6.114036105580869,787,75.16293127033154,129.9008222944275
Oxide,90.73412111213091,1.38224692998109,16.036917635449324,3.866400072483016,1099,71.18763511537726,221.865916632399
Sulfide,91.7226083625957,0.26483765506592655,26.29895218844061,0.659494781441817,1064,61.1771487095827,450.0
Sulfide,66.35265975299552,2.937633947548193,38.14907522576328,6.808970370203662,302,76.04232762570304,207.18595624727587
Oxide,78.14935831283807,1.806457313607632,19.358930449424513,3.349197330322413,1576,61.04227104193396,392.6140640316712
Oxide,145.51732937051963,1.7151610658261083,50.03118282064077,4.730985023361744,1086,67.8943733819914,288.0024453490695
Polymer,69.0553020399405,2.0018092117091877,58.607825476737496,6.84911152684583,1774,54.68462063808771,450.0
Polymer,53.56948572379779,1.5413685785538993,20.737969998123603,9.126568015539014,1527,54.52606696046311,381.73442097131095
Oxide,51.65071572867882,0.1929841995741706,19.345598239528798,8.271825464489485,999,76.88384475937308,119.175746445406
Sulfide,79.50939965153745,1.8757027376371507,32.74675358987223,4.560911578125638,1269,63.98307196315937,232.95611632021274
Sulfide,118.73761933320273,2.1769042431736487,47.38826385700161,3.9390532587191514,18,98.16834808254262,25.533444634882617
Sulfide,46.77846394450152,1.3085722758097542,24.080030511762573,2.47381941455607,1676,56.47337263760267,450.0
Sulfide,112.20849652829985,2.2961571590064596,10.99399543486402,3.787024836642086,398,71.5965718226893,331.60992005538674
Sulfide,22.749477035424118,0.7583037680814197,37.0610314016447,1.1993592341897934,1007,58.42323046272016,450.0
Polymer,74.46128713791299,0.7417021140919337,57.83002838836538,9.71394453281107,594,57.19317544571652,450.0
Oxide,120.86245847636229,0.5681092642939645,29.56384277034728,5.781782695199831,189,95.88575823607292,40.71127859967925
Polymer,64.03528425067609,1.1787848033885695,31.006727709155022,1.3652778436726078,1644,55.19083362268377,450.0
Sulfide,93.28582318790193,2.5563349026283424,58.4450858557019,3.5927794917324674,1770,54.41142817803641,450.0
Sulfide,46.64730026736841,2.5009449802322865,44.73038058133642,5.515687521844494,1804,55.22606114314045,426.05625665510166
Sulfide,116.4594008464024,1.2101902030941611,45.95859614210626,5.375567802744609,104,94.3442230596411,46.555805078752726
Sulfide,26.79628342493875,1.8084443343426861,38.13510026855338,0.4514833503144603,1947,54.50640919497205,450.0
Oxide,130.83054383381506,2.1903673177772554,58.73046054316208,9.513326238868203,1670,55.55549333141403,450.0
Sulfide,45.76553023481686,0.7994996464212666,44.443324221277805,2.826219246601952,1368,58.29921922991548,450.0
Oxide,133.671744122083,0.5876091490947665,54.751637580258475,0.26022822242572274,1395,56.32526876618077,450.0
Sulfide,65.82880136906725,2.919078380315702,44.96894328666106,0.8567956886077964,33,91.03630090072598,293.68460721462225
Oxide,113.94886468168326,1.8909162083078936,46.7557912420198,5.843929542154972,749,73.90055490952473,227.59810409627676
Polymer,61.4992887122045,2.9461055933176254,24.520546107112324,1.4640766546834592,374,57.286571080977566,450.0
Sulfide,137.76851726050418,1.0794923626834645,25.173934900690952,0.5130754492496825,1872,55.31267443702771,450.0
Oxide,36.46282631738867,2.1387919299249813,49.14923247880146,3.8583020174858427,1202,60.27620038476885,428.91567310284944
Polymer,43.20757260543783,0.7455505459695894,24.83531445849498,6.265335804167867,1036,61.74343778671123,218.46704535708093
Sulfide,84.0939162706443,0.8574804966943474,38.138503540076584,1.2072140679319627,1887,55.209144937556246,450.0
Sulfide,30.651997074959,1.5845161516819095,22.4676155453351,3.201945538298024,1977,55.564700041898035,450.0
Sulfide,45.47742401122905,1.0268925639734066,50.84916904045347,4.235830649082968,741,67.33728320251268,241.19913134472486
Oxide,142.68962968756188,0.586102535137695,15.5250675613845,1.6786549680889953,1845,58.987469658064484,450.0
Oxide,146.94365594922533,0.8623540357690453,51.47233198808322,5.11013159482043,1805,65.14739361423949,273.38959817107735
Polymer,68.91371281295486,0.20367034395100747,40.13649002538009,0.943619460327532,890,57.40431263439663,450.0
Oxide,140.02718273181165,2.1428285022847113,19.345476741353863,0.5605331138161798,456,68.75434111748669,450.0
Oxide,90.82720783754613,1.5271383055489987,37.10176927530591,5.246370134835834,1894,65.28788093311887,220.81351910849202
Sulfide,55.06652056358972,0.37330489257312427,24.124941842367022,2.554180030233669,1667,59.82070881866665,392.72385804822153
Sulfide,111.31183374047782,0.5979125800726245,26.17336673652483,1.0442006981904726,249,82.1128269924151,245.6814494033606
Sulfide,105.65723485473144,0.3973501605266676,27.576402079844016,4.2967346161275595,448,88.43348086229383,56.557857475250984
Sulfide,148.58629148413533,1.8765191440000417,13.165962348616047,9.159893321222208,1018,57.511729089786726,427.914712013868
Sulfide,54.45614736320683,0.373210054476232,59.29808422007087,7.269505221876134,980,62.16689998868196,343.0530710740394
Sulfide,107.36773534602561,2.2874187658021268,11.576731406561205,8.174597561935574,1594,55.73765315890147,450.0
Sulfide,26.763088153828097,0.1594816660291344,43.12484365921392,8.7319484887105,1028,64.96568433155083,197.47064888704884
Polymer,34.77398503057353,0.823189785188087,28.56138238787153,9.729014639824548,1260,56.6406978842778,288.8524952635891
Polymer,20.509388743642123,2.6829333600865306,42.30051454733495,7.656141077790313,173,69.48358744122739,314.92243484571674
Polymer,149.9298885377575,2.1837408225545136,27.81241265437919,6.123238427200849,1346,57.116426196155025,342.79230646954346
Polymer,124.29558062917211,0.3116081654844944,43.687532312942935,3.7177162149922474,371,76.83263396992224,167.40524162083952
Sulfide,122.2739919153603,2.481265703007021,46.46177547341804,1.8982680419213893,1572,54.78119852463935,450.0
Polymer,86.26438978746336,1.529801852466594,44.52763201998224,6.897932752434613,791,58.30231802948102,344.48261499262173
Sulfide,59.00872077770719,2.555670778789605,15.698099067907613,9.950004862607225,749,58.23030731591483,450.0
Polymer,39.66435698014787,1.842145345906141,42.84466173273423,4.726850977727298,787,57.32209313818728,349.606348415877
Oxide,57.00771605004027,2.0773157928952903,23.999377472704865,7.264425744118795,1320,65.29161106480575,268.70687595195307
Polymer,68.87625885078808,2.9811545251475535,11.440068528466675,5.001415254932246,840,56.16595865668189,450.0
Polymer,118.32031260743823,0.7737730831796527,30.7415335944477,4.3761408912984185,400,80.52098276978116,124.44985206488342
Sulfide,90.15603255740982,1.9094421668080261,31.677155140190052,4.1620255742431596,1082,67.530965605745,217.27720374160467
Polymer,30.072871452212752,1.4349320311664553,33.35870666762233,5.0957843610238065,1899,55.72190590874712,297.696379759715
Oxide,22.34377116465859,0.21441066347580517,45.24120826953581,3.732267052467213,1554,67.58177147958929,216.10824544723613
Sulfide,33.30318333942821,0.1419648603583086,25.442190457122955,7.512855886035897,548,81.94030163906012,86.81851251928532
Sulfide,73.36483278065931,0.4457628756717902,25.76402565519613,8.755293063256014,408,84.18495007513253,85.21247680955864
Polymer,141.3150792163724,1.9823660475617897,13.02761281206303,8.840564535787323,641,56.153704152086405,450.0
Sulfide,102.86232255719881,1.7447729549488373,44.341060799614795,2.354217262915677,1537,56.58111346683291,450.0
Sulfide,124.23736698381697,1.7049457273748096,38.3913045699792,8.969500473441759,64,94.22210797845703,46.366300366379384
Sulfide,80.6286972855913,0.19238461133195425,27.471255634689403,3.4813571953655402,574,81.95680820296398,103.07503980108908
Sulfide,67.01659081535556,1.4609786894440204,45.25944894586773,3.162145888304447,1902,56.54495424169845,450.0
Sulfide,34.092048453160956,2.781406171743333,36.867887461343855,7.294884968242536,420,69.78764454489487,262.5037356354133
Sulfide,133.87129288420664,1.2530164210008752,33.462247293526985,3.1164937668542656,1867,57.376353223205236,400.6561986480119
Oxide,121.81080377362737,1.9122751623865235,35.56622718305633,0.6243674155361301,146,87.73604152288141,291.29925903328007
Polymer,41.85535268770427,2.3614741593071162,41.81740626335282,3.7988159458720494,1296,55.27534064811727,450.0
Oxide,86.59387330391387,2.373383309511474,43.00013022872997,7.242509443547655,17,98.90581750169804,34.24725756110769
Sulfide,83.35872502976184,1.605912238946287,24.44789095703586,3.336888360674748,1816,57.95156795970482,415.0494769686783
Sulfide,101.26190184924872,2.5880606416667753,17.03716816955766,6.33263465435195,98,90.72362421544624,77.8427711696664
Polymer,143.00429621886394,1.2349964707548662,17.831709059525938,6.6351824982049905,452,69.4325055378968,211.87812331536546
Oxide,95.37028742912236,2.6772103228759154,41.96954429515009,7.363986516090926,1763,58.4298891091046,423.39709689288156
Polymer,90.22824468122042,0.7966587825470813,53.6436642883563,8.981591616478271,975,55.95053526970811,440.51828561626934
Oxide,26.541981281506313,0.912627580272656,30.47481391727759,4.382388542757471,898,81.16665824929105,107.88955333659938
Sulfide,28.177971882343112,0.25404981017710315,18.476008016473116,1.747677558958325,1016,59.83464912206003,450.0
Polymer,44.355082872482555,2.4071873259726204,47.83012491469273,3.2573645827757054,1267,55.477511980258505,450.0
Polymer,24.221200319927277,1.3094601850748462,51.624473720972425,4.37845582622246,479,61.39325640316659,349.2150195702116
Sulfide,116.63587642410161,0.7644381803430572,54.02912215604833,7.16752554634832,201,86.47133097573274,109.93634088846598
Polymer,114.0329395192152,0.7721918050880809,40.34157144568666,0.22990904306017168,1930,54.75525339298702,450.0
Oxide,37.68731047611358,2.714059829564776,53.03642796940424,3.226275296054802,1973,54.50220631308804,450.0
Oxide,128.6902571033865,2.518358141337007,10.770747922420384,7.8204415520912365,1497,57.3072756646007,450.0
